seed,noise_scale,epoch,train_loss,val_loss,lr
7,0.05,2,5.116999334363795,8.13304420879909,9.397114317029975e-05
7,0.05,3,5.074922462007892,8.10192424910409,8.681980515339464e-05
7,0.05,4,5.004880129401363,8.072893687656947,7.75e-05
7,0.05,5,4.954525769646488,8.044823169708252,6.664685702961344e-05
7,0.05,6,4.848341742558266,8.017242295401436,5.5e-05
7,0.05,7,4.633998998955114,7.988111189433506,4.335314297038657e-05
7,0.05,8,4.460568349752853,7.960097653525216,3.250000000000001e-05
7,0.05,9,4.298690589506235,7.932873112814767,2.3180194846605367e-05
7,0.05,10,4.200395633925253,7.906275340488979,1.602885682970026e-05
7,0.05,11,4.136762199117176,7.880284990583148,1.1533337816991932e-05
7,0.05,12,4.07042427917025,7.854921681540353,1e-05
21,0.0,1,5.68737449930675,10.433875152042933,9.961501876182148e-05
21,0.0,2,3.8481442572465583,10.34472724369594,9.846666218300808e-05
21,0.0,3,3.098418801578123,10.260749748774938,9.657457896300791e-05
21,0.0,4,2.8067807101491673,10.178597314017159,9.397114317029975e-05
21,0.0,5,2.6404096582042635,10.095568793160576,9.070090031310558e-05
21,0.0,6,2.4504427660757035,10.011659622192383,8.681980515339464e-05
21,0.0,7,2.2802098829354813,9.927027327673775,8.239426430539243e-05
21,0.0,8,2.0718168429474333,9.842858586992536,7.75e-05
21,0.0,9,1.8292442649158078,9.760032211031232,7.222075445642904e-05
21,0.0,10,1.7071938407954885,9.678870235170637,6.664685702961343e-05
21,0.0,11,1.5737314544506926,9.597786120006017,6.0873678649902325e-05
21,0.0,12,1.4575948875341842,9.51738166809082,5.4999999999999995e-05
21,0.0,13,1.3554345511678438,9.435245037078857,4.912632135009767e-05
21,0.0,14,1.2918709667760935,9.355133090700422,4.3353142970386564e-05
21,0.0,15,1.2154788970947266,9.273885386330742,3.777924554357097e-05
21,0.0,16,1.176533426811446,9.19227409362793,3.250000000000001e-05
21,0.0,17,1.1284972037842025,9.109125103269305,2.7605735694607574e-05
21,0.0,18,1.1118610172129388,9.022272109985352,2.3180194846605367e-05
21,0.0,19,1.0805667589849501,8.933896132877894,1.9299099686894426e-05
21,0.0,20,1.0690629766948188,8.845203059060234,1.602885682970026e-05
21,0.0,21,1.036415053837335,8.756295851298741,1.3425421036992097e-05
21,0.0,22,1.014627873007931,8.668235301971436,1.153333781699193e-05
21,0.0,23,0.9977999996783128,8.581129142216273,1.0384981238178534e-05
21,0.0,24,0.9905440282465806,8.494915212903704,1e-05
21,0.01,1,5.862846331809884,9.908662251063756,9.846666218300807e-05
21,0.01,2,5.162157314926831,9.844237157276698,9.397114317029975e-05
21,0.01,3,5.120325871367953,9.782166923795428,8.681980515339464e-05
21,0.01,4,5.093112653760768,9.718942029135567,7.75e-05
21,0.01,5,5.055604265696966,9.657553025654384,6.664685702961344e-05
21,0.01,6,5.025496632305543,9.596150125776019,5.5e-05
21,0.01,7,4.975928701571564,9.532780715397426,4.335314297038657e-05
21,0.01,8,4.920610349569747,9.470617089952741,3.250000000000001e-05
21,0.01,9,4.859731809416814,9.40785653250558,2.3180194846605367e-05
21,0.01,10,4.788416150790542,9.346148150307792,1.602885682970026e-05
21,0.01,11,4.728526905401429,9.285915987832206,1.1533337816991932e-05
21,0.01,12,4.677928504659168,9.227342333112444,1e-05
21,0.02,1,5.663992518809304,9.026418209075928,9.846666218300807e-05
21,0.02,2,5.098470972545111,8.976250512259346,9.397114317029975e-05
21,0.02,3,5.038579100993142,8.927793094090053,8.681980515339464e-05
21,0.02,4,4.96345357752558,8.880283219473702,7.75e-05
21,0.02,5,4.917530152335096,8.83496195929391,6.664685702961344e-05
21,0.02,6,4.809304386822145,8.790983438491821,5.5e-05
21,0.02,7,4.710344367952489,8.745617253439766,4.335314297038657e-05
21,0.02,8,4.615216596802669,8.701952593667167,3.250000000000001e-05
21,0.02,9,4.5204596092451865,8.66037368774414,2.3180194846605367e-05
21,0.02,10,4.437135418849205,8.619976111820765,1.602885682970026e-05
21,0.02,11,4.377722355856824,8.580304486410958,1.1533337816991932e-05
21,0.02,12,4.321697466409028,8.54167924608503,1e-05
21,0.05,1,5.583194383934362,8.59672464643206,9.846666218300807e-05
21,0.05,2,5.151343986169616,8.56014885221209,9.397114317029975e-05
21,0.05,3,5.146001459947273,8.523982013974871,8.681980515339464e-05
21,0.05,4,5.102194472924987,8.488656861441475,7.75e-05
21,0.05,5,5.068734958990296,8.453451224735804,6.664685702961344e-05
21,0.05,6,5.053146383655605,8.419138363429479,5.5e-05
21,0.05,7,4.993043259008607,8.381961277553014,4.335314297038657e-05
21,0.05,8,4.96335217490125,8.34537080356053,3.250000000000001e-05
21,0.05,9,4.913145278816793,8.309901884623937,2.3180194846605367e-05
21,0.05,10,4.876023840548387,8.275675909859794,1.602885682970026e-05
21,0.05,11,4.844661790933182,8.242363112313408,1.1533337816991932e-05
21,0.05,12,4.816783136396266,8.209518160138812,1e-05
42,0.0,1,5.944687807737892,10.71959284373692,9.961501876182148e-05
42,0.0,2,3.7616360436624556,10.61394773210798,9.846666218300808e-05
42,0.0,3,3.131216220001676,10.50779744556972,9.657457896300791e-05
42,0.0,4,2.824576413453515,10.39881433759417,9.397114317029975e-05
42,0.0,5,2.5094058282339753,10.28860432761056,9.070090031310558e-05
42,0.0,6,2.2002091087512117,10.179681164877755,8.681980515339464e-05
42,0.0,7,1.9054105175075247,10.069987978254046,8.239426430539243e-05
42,0.0,8,1.727963536532957,9.961930411202568,7.75e-05
42,0.0,9,1.653201839817104,9.854603494916644,7.222075445642904e-05
42,0.0,10,1.542580163300927,9.749471528189522,6.664685702961343e-05
42,0.0,11,1.5202019606063615,9.645760263715472,6.0873678649902325e-05
42,0.0,12,1.4221173062253354,9.543953895568848,5.4999999999999995e-05
42,0.0,13,1.3633679044780447,9.441796098436628,4.912632135009767e-05
42,0.0,14,1.2998436458075224,9.34058884211949,4.3353142970386564e-05
42,0.0,15,1.2451591634038668,9.240765265056066,3.777924554357097e-05
42,0.0,16,1.1902247329256428,9.142298221588135,3.250000000000001e-05
42,0.0,17,1.1374458768474522,9.045193127223424,2.7605735694607574e-05
42,0.0,18,1.1121611746389475,8.94960904121399,2.3180194846605367e-05
42,0.0,19,1.0991283486138528,8.855343682425362,1.9299099686894426e-05
42,0.0,20,1.0638887206120278,8.762348175048828,1.602885682970026e-05
42,0.0,21,1.0372928914739126,8.670908655439105,1.3425421036992097e-05
42,0.0,22,1.0287424575037032,8.580983298165458,1.153333781699193e-05
42,0.0,23,1.014564194786015,8.49243072101048,1.0384981238178534e-05
42,0.0,24,1.005057050221002,8.40586004938398,1e-05
42,0.01,1,6.0163217089069425,10.109409706933159,9.846666218300807e-05
42,0.01,2,5.171232422785972,10.033828735351562,9.397114317029975e-05
42,0.01,3,5.1166690427865555,9.956656898771014,8.681980515339464e-05
42,0.01,4,5.114905549519098,9.881852660860334,7.75e-05
42,0.01,5,5.0826786489629034,9.80729593549456,6.664685702961344e-05
42,0.01,6,5.072509431127292,9.733285358973912,5.5e-05
42,0.01,7,5.049281369394331,9.656510080610003,4.335314297038657e-05
42,0.01,8,5.022093587846898,9.581590379987444,3.250000000000001e-05
42,0.01,9,5.01302822668161,9.509106738226754,2.3180194846605367e-05
42,0.01,10,4.99288921925559,9.438212939671107,1.602885682970026e-05
42,0.01,11,4.984409930101082,9.368888854980469,1.1533337816991932e-05
42,0.01,12,4.973054245336732,9.302366529192243,1e-05
42,0.02,1,5.770740441421964,9.177598510469709,9.846666218300807e-05
42,0.02,2,5.147926423087049,9.123373338154384,9.397114317029975e-05
42,0.02,3,5.101914420056699,9.06820433480399,8.681980515339464e-05
42,0.02,4,5.0924453664181835,9.0154435975211,7.75e-05
42,0.02,5,5.054937615323422,8.962190696171351,6.664685702961344e-05
42,0.02,6,5.026585507748732,8.911137308393206,5.5e-05
42,0.02,7,4.990185346176375,8.859035015106201,4.335314297038657e-05
42,0.02,8,4.944701152061349,8.808526107243129,3.250000000000001e-05
42,0.02,9,4.91576102242541,8.759628159659249,2.3180194846605367e-05
42,0.02,10,4.871551307279672,8.711525167737689,1.602885682970026e-05
42,0.02,11,4.841202209244913,8.664428438459124,1.1533337816991932e-05
42,0.02,12,4.824424601312893,8.618779046194893,1e-05
42,0.05,1,5.644662202294193,8.533748286111015,9.846666218300807e-05
42,0.05,2,5.165889483779224,8.49524988446917,9.397114317029975e-05
42,0.05,3,5.123555866640006,8.457149709974017,8.681980515339464e-05
42,0.05,4,5.098005159577327,8.420069966997419,7.75e-05
42,0.05,5,5.066841677053651,8.383244582584926,6.664685702961344e-05
42,0.05,6,5.033638142827732,8.347523280552455,5.5e-05
42,0.05,7,4.995423868520936,8.310831069946289,4.335314297038657e-05
42,0.05,8,4.946785300525267,8.274100712367467,3.250000000000001e-05
42,0.05,9,4.897607899423855,8.238799095153809,2.3180194846605367e-05
42,0.05,10,4.840761768284128,8.20476232256208,1.602885682970026e-05
42,0.05,11,4.777230675540753,8.171472447259086,1.1533337816991932e-05
42,0.05,12,4.732337695449146,8.139387743813652,1e-05
